timestamp,event_id,username,source_ip
Thu Jan 22 10:42:34 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:42:34 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:42:34 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:42:33 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:42:33 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:42:33 2026,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Thu Jan 22 10:42:33 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:42:33 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:42:33 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:42:33 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:42:33 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:42:33 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:42:33 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:42:01 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:41:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:41:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:41:04 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:41:04 2026,4672,Administrator,N/A
Thu Jan 22 10:41:04 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:41:04 2026,4672,Administrator,N/A
Thu Jan 22 10:41:04 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:41:04 2026,4672,Administrator,N/A
Thu Jan 22 10:41:04 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:41:04 2026,4672,Administrator,N/A
Thu Jan 22 10:41:03 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:41:03 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:40:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:40:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:40:20 2026,4672,SYSTEM,N/A
Thu Jan 22 10:40:20 2026,4624,SYSTEM,-
Thu Jan 22 10:39:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:39:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:38:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:38:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:37:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:37:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:37:34 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:37:34 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:37:34 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:37:34 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:37:33 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:37:33 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:37:32 2026,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Thu Jan 22 10:37:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:37:32 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:37:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:37:32 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:37:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:37:32 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:37:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:37:29 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:37:29 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:36:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:36:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:35:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:35:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:34:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:34:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:33:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:33:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:33:40 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:33:40 2026,4672,Administrator,N/A
Thu Jan 22 10:33:40 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:33:40 2026,4672,Administrator,N/A
Thu Jan 22 10:33:40 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:33:40 2026,4672,Administrator,N/A
Thu Jan 22 10:32:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:32:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:32:34 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:32:34 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:32:34 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:32:34 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:32:32 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:32:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:32:32 2026,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Thu Jan 22 10:32:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:32:32 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:32:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:32:32 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:32:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:32:32 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:32:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:32:10 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:31:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:31:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:31:01 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:31:01 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:30:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:30:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:29:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:29:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:29:41 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:29:41 2026,4672,Administrator,N/A
Thu Jan 22 10:29:41 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:29:41 2026,4672,Administrator,N/A
Thu Jan 22 10:29:41 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:29:41 2026,4672,Administrator,N/A
Thu Jan 22 10:28:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:28:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:27:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:27:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:27:34 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:27:34 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:27:34 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:27:34 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:27:32 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:27:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:27:32 2026,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Thu Jan 22 10:27:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:27:32 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:27:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:27:32 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:27:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:27:32 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:27:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:27:29 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:27:29 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:27:01 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:26:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:26:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:26:05 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:26:05 2026,4624,WIN-2GV8ISLSBIJ$,-
Thu Jan 22 10:26:05 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:26:02 2026,4672,SYSTEM,N/A
Thu Jan 22 10:26:02 2026,4624,SYSTEM,-
Thu Jan 22 10:26:01 2026,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Thu Jan 22 10:26:01 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:25:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:25:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:25:56 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:25:56 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:24:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:24:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:23:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:23:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:22:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:22:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:22:33 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:22:33 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:22:33 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:22:33 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:22:32 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:22:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:22:32 2026,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Thu Jan 22 10:22:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:22:32 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:22:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:22:32 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:22:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:22:32 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:22:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:22:32 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:22:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:21:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:21:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:20:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:20:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:20:50 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:20:50 2026,4672,Administrator,N/A
Thu Jan 22 10:20:50 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:20:50 2026,4672,Administrator,N/A
Thu Jan 22 10:20:49 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:20:49 2026,4672,Administrator,N/A
Thu Jan 22 10:19:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:19:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:18:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:18:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:18:32 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:18:28 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:18:28 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:18:27 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:18:27 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:17:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:17:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:17:32 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:17:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:17:32 2026,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Thu Jan 22 10:17:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:17:32 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:17:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:17:32 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:17:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:17:32 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:17:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:17:32 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:17:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:17:32 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:17:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:17:28 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:17:28 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:16:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:16:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:15:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:15:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:14:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:14:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:13:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:13:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:12:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:12:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:12:32 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:12:32 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:12:31 2026,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Thu Jan 22 10:12:31 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:12:31 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:12:31 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:12:31 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:12:31 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:12:31 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:12:31 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:12:30 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:12:30 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:12:30 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:12:30 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:11:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:11:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:11:43 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:11:43 2026,4672,Administrator,N/A
Thu Jan 22 10:11:43 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:11:43 2026,4672,Administrator,N/A
Thu Jan 22 10:11:43 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:11:43 2026,4672,Administrator,N/A
Thu Jan 22 10:11:01 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:11:01 2026,4672,Administrator,N/A
Thu Jan 22 10:11:01 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:11:01 2026,4672,Administrator,N/A
Thu Jan 22 10:10:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:10:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:09:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:09:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:08:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:08:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:08:51 2026,4672,SYSTEM,N/A
Thu Jan 22 10:08:51 2026,4624,SYSTEM,-
Thu Jan 22 10:08:48 2026,4672,SYSTEM,N/A
Thu Jan 22 10:08:48 2026,4624,SYSTEM,-
Thu Jan 22 10:08:33 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:08:33 2026,4672,Administrator,N/A
Thu Jan 22 10:08:33 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:08:33 2026,4672,Administrator,N/A
Thu Jan 22 10:08:33 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:08:33 2026,4672,Administrator,N/A
Thu Jan 22 10:08:30 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:08:30 2026,4672,Administrator,N/A
Thu Jan 22 10:08:30 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:08:30 2026,4672,Administrator,N/A
Thu Jan 22 10:08:30 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:08:30 2026,4672,Administrator,N/A
Thu Jan 22 10:08:29 2026,4672,SYSTEM,N/A
Thu Jan 22 10:08:29 2026,4624,SYSTEM,-
Thu Jan 22 10:08:17 2026,4672,SYSTEM,N/A
Thu Jan 22 10:08:17 2026,4624,SYSTEM,-
Thu Jan 22 10:07:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:07:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:07:31 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:07:31 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:07:31 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:07:31 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:07:31 2026,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Thu Jan 22 10:07:31 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:07:31 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:07:31 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:07:31 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:07:31 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:07:31 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:07:31 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:07:30 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:07:30 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:07:29 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:07:29 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:07:28 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:07:28 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:07:24 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:07:24 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:06:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:06:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:06:57 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:06:57 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:06:49 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:06:49 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:06:49 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:06:11 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:06:11 2026,4672,Administrator,N/A
Thu Jan 22 10:06:11 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:06:11 2026,4672,Administrator,N/A
Thu Jan 22 10:05:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:05:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:05:48 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:05:48 2026,4672,Administrator,N/A
Thu Jan 22 10:05:48 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:05:48 2026,4624,Administrator,192.168.40.21
Thu Jan 22 10:05:48 2026,4672,Administrator,N/A
Thu Jan 22 10:05:39 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:04:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:04:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:04:03 2026,4672,SYSTEM,N/A
Thu Jan 22 10:04:03 2026,4624,SYSTEM,-
Thu Jan 22 10:03:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:03:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:03:59 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:03:40 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:03:40 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:03:37 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:03:37 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:03:37 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:03:33 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:03:33 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:03:33 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:03:33 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:03:32 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:03:32 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:03:32 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:03:32 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:03:32 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:03:32 2026,4624,DESKTOP$,192.168.40.21
Thu Jan 22 10:02:59 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:02:59 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:02:31 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:02:31 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:02:31 2026,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Thu Jan 22 10:02:31 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:02:30 2026,4624,WIN-2GV8ISLSBIJ$,::1
Thu Jan 22 10:02:30 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:02:30 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:02:30 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:02:30 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:02:30 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:02:29 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:02:29 2026,4672,WIN-2GV8ISLSBIJ$,N/A
Thu Jan 22 10:02:29 2026,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Thu Jan 22 10:02:29 2026,4672,WIN-2GV8ISLSBIJ$,N/A
